11:02:08.109 [Party] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) joinded the party "Nighteriders" (id=1 ownerUID=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA= ownerName=DKGreear12)
11:02:08.121 [Expansion Quests] - InitQuestSystemClient - Loaded existing player quest data for player with UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 5 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 7 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 11 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:12.851 [AI Patrol] Spawning 4 Shamans bots at <6793.978027, 15.111825, 11388.309570>
11:16:58.582 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:58.625 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:58.707 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:58.800 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:58.906 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:58.933 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:59.031 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:59.132 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:59.210 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:59.304 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:59.398 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:59.652 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:59.734 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:16:59.835 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:16:59.917 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.000 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:00.089 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.175 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:00.265 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.359 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:00.457 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.500 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:00.585 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.675 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:00.769 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 1.
11:17:00.863 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell ammo_762x54 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
